fecha,id_hotel,origen,genero,cantidad_ingresos,cantidad_egresos
16AUG2020,38,UFU,,0,7
16JUL2020,38,UFU,,26,15
16JUN2020,38,UFU,,14,7
17AUG2020,38,UFU,,0,8
17JUL2020,38,UFU,,13,9
17JUN2020,38,UFU,,10,8
18AUG2020,38,UFU,,15,1
18JUL2020,38,UFU,,15,7
18JUN2020,38,UFU,,19,12
19AUG2020,38,UFU,,1,6
19JUL2020,38,UFU,,13,5
19JUN2020,38,UFU,,14,20
20AUG2020,38,UFU,,13,3
20JUL2020,38,UFU,,14,3
20JUN2020,38,UFU,,5,10
21AUG2020,38,UFU,,1,2
21JUL2020,38,UFU,,12,7
21JUN2020,38,UFU,,20,9
21MAY2020,38,UFU,,0,4
22AUG2020,38,UFU,,0,5
22JUL2020,38,UFU,,2,4
22JUN2020,38,UFU,,13,8
22MAY2020,38,UFU,,0,1
23AUG2020,38,UFU,,4,3
23JUL2020,38,UFU,,5,13
23JUN2020,38,UFU,,18,11
23MAY2020,38,UFU,,1,2
24AUG2020,38,UFU,,4,3
24JUL2020,38,UFU,,9,7
24JUN2020,38,UFU,,0,8
25AUG2020,38,UFU,,0,15
25JUL2020,38,UFU,,1,8
25JUN2020,38,UFU,,19,8
25MAY2020,38,UFU,,0,52
26AUG2020,38,UFU,,34,3
26JUL2020,38,UFU,,17,19
26JUN2020,38,UFU,,20,9
27AUG2020,38,UFU,,3,19
27JUL2020,38,UFU,,12,12
27JUN2020,38,UFU,,21,6
28AUG2020,38,UFU,,0,16
28JUL2020,38,UFU,,9,16
28JUN2020,38,UFU,,0,18
28MAY2020,38,UFU,,45,2
29AUG2020,38,UFU,,0,14
29JUL2020,38,UFU,,13,11
29JUN2020,38,UFU,,4,12
29MAY2020,38,UFU,,21,4
30JUL2020,38,UFU,,8,14
30JUN2020,38,UFU,,1,11
30MAY2020,38,UFU,,10,6
31JUL2020,38,UFU,,11,13
31MAY2020,38,UFU,,0,7
16JUL2020,38,UFU,M,3,0
19JUL2020,38,UFU,M,0,3
01AUG2020,39,UFU,,26,9
01JUL2020,39,UFU,,3,13
01JUN2020,39,UFU,,13,4
01NOV2020,39,UFU,,9,11
01OCT2020,39,UFU,,7,11
01SEP2020,39,UFU,,21,19
02AUG2020,39,UFU,,11,18
02JUL2020,39,UFU,,20,10
02JUN2020,39,UFU,,8,8
02NOV2020,39,UFU,,12,12
02OCT2020,39,UFU,,13,15
02SEP2020,39,UFU,,11,14
03AUG2020,39,UFU,,12,11
03JUL2020,39,UFU,,9,21
03JUN2020,39,UFU,,0,10
03NOV2020,39,UFU,,9,12
03OCT2020,39,UFU,,14,18
03SEP2020,39,UFU,,16,8
04AUG2020,39,UFU,,22,11
04JUL2020,39,UFU,,11,7
04JUN2020,39,UFU,,25,14
04NOV2020,39,UFU,,6,6
04OCT2020,39,UFU,,2,13
04SEP2020,39,UFU,,11,16
05AUG2020,39,UFU,,11,14
05JUL2020,39,UFU,,7,8
05JUN2020,39,UFU,,6,10
05NOV2020,39,UFU,,19,8
05OCT2020,39,UFU,,24,10
05SEP2020,39,UFU,,7,10
06AUG2020,39,UFU,,23,15
06JUL2020,39,UFU,,24,10
06JUN2020,39,UFU,,11,9
06NOV2020,39,UFU,,10,18
06OCT2020,39,UFU,,13,12
06SEP2020,39,UFU,,7,13
07AUG2020,39,UFU,,10,14
07JUL2020,39,UFU,,16,20
07JUN2020,39,UFU,,8,8
07NOV2020,39,UFU,,12,11
07OCT2020,39,UFU,,13,17
07SEP2020,39,UFU,,18,18
08AUG2020,39,UFU,,12,13
08JUL2020,39,UFU,,21,11
08JUN2020,39,UFU,,3,9
08NOV2020,39,UFU,,7,7
08OCT2020,39,UFU,,14,14
08SEP2020,39,UFU,,17,17
09AUG2020,39,UFU,,16,15
09JUL2020,39,UFU,,13,20
09JUN2020,39,UFU,,17,4
09NOV2020,39,UFU,,12,12
09OCT2020,39,UFU,,17,12
09SEP2020,39,UFU,,16,18
10AUG2020,39,UFU,,8,13
10JUL2020,39,UFU,,9,11
10JUN2020,39,UFU,,13,7
10NOV2020,39,UFU,,11,13
10OCT2020,39,UFU,,14,15
10SEP2020,39,UFU,,16,10
11AUG2020,39,UFU,,12,14
11JUL2020,39,UFU,,8,8
11JUN2020,39,UFU,,8,18
11NOV2020,39,UFU,,13,9
11OCT2020,39,UFU,,8,8
11SEP2020,39,UFU,,11,16
12AUG2020,39,UFU,,12,11
12JUL2020,39,UFU,,12,12
12JUN2020,39,UFU,,16,11
12NOV2020,39,UFU,,7,12
12OCT2020,39,UFU,,7,9
12SEP2020,39,UFU,,24,17
13AUG2020,39,UFU,,20,10
13JUL2020,39,UFU,,11,9
13JUN2020,39,UFU,,11,10
13NOV2020,39,UFU,,13,12
13OCT2020,39,UFU,,5,8
13SEP2020,39,UFU,,8,13
14AUG2020,39,UFU,,11,19
14JUL2020,39,UFU,,12,16
14JUN2020,39,UFU,,12,9
14MAY2020,39,UFU,,41,0
14NOV2020,39,UFU,,14,8
14OCT2020,39,UFU,,21,12
14SEP2020,39,UFU,,17,15
15AUG2020,39,UFU,,13,17
15JUL2020,39,UFU,,13,17
15JUN2020,39,UFU,,8,9
15MAY2020,39,UFU,,18,2
15NOV2020,39,UFU,,4,23
15OCT2020,39,UFU,,11,23
15SEP2020,39,UFU,,11,15
16AUG2020,39,UFU,,2,17
16JUL2020,39,UFU,,28,21
16JUN2020,39,UFU,,13,6
16MAY2020,39,UFU,,7,18
16NOV2020,39,UFU,,9,4
16OCT2020,39,UFU,,15,8
16SEP2020,39,UFU,,13,13
17AUG2020,39,UFU,,23,12
17JUL2020,39,UFU,,17,23
17JUN2020,39,UFU,,12,17
17MAY2020,39,UFU,,5,2
17NOV2020,39,UFU,,9,8
17OCT2020,39,UFU,,1,13
17SEP2020,39,UFU,,17,9
18AUG2020,39,UFU,,14,21
18JUL2020,39,UFU,,22,16
18JUN2020,39,UFU,,14,11
18MAY2020,39,UFU,,7,0
18NOV2020,39,UFU,,25,7
18OCT2020,39,UFU,,13,10
18SEP2020,39,UFU,,11,22
19AUG2020,39,UFU,,21,16
19JUL2020,39,UFU,,26,20
19JUN2020,39,UFU,,6,17
19MAY2020,39,UFU,,4,2
19NOV2020,39,UFU,,16,15
19OCT2020,39,UFU,,18,14
19SEP2020,39,UFU,,20,14
20AUG2020,39,UFU,,27,19
20JUL2020,39,UFU,,17,14
20JUN2020,39,UFU,,21,10
20MAY2020,39,UFU,,3,4
20NOV2020,39,UFU,,13,16
20OCT2020,39,UFU,,15,11
20SEP2020,39,UFU,,7,13
21AUG2020,39,UFU,,11,11
21JUL2020,39,UFU,,15,22
21JUN2020,39,UFU,,13,12
21MAY2020,39,UFU,,3,2
21NOV2020,39,UFU,,0,14
21OCT2020,39,UFU,,10,17
21SEP2020,39,UFU,,11,12
22AUG2020,39,UFU,,16,18
22JUL2020,39,UFU,,14,12
22JUN2020,39,UFU,,13,16
22MAY2020,39,UFU,,4,11
22NOV2020,39,UFU,,1,3
22OCT2020,39,UFU,,8,11
22SEP2020,39,UFU,,17,18
23AUG2020,39,UFU,,14,10
23JUL2020,39,UFU,,17,12
23JUN2020,39,UFU,,19,8
23MAY2020,39,UFU,,5,2
23NOV2020,39,UFU,,0,4
23OCT2020,39,UFU,,18,7
23SEP2020,39,UFU,,16,17
24AUG2020,39,UFU,,7,10
24JUL2020,39,UFU,,11,10
24JUN2020,39,UFU,,10,10
24MAY2020,39,UFU,,0,26
24NOV2020,39,UFU,,0,10
24OCT2020,39,UFU,,7,12
24SEP2020,39,UFU,,15,18
25AUG2020,39,UFU,,15,11
25JUL2020,39,UFU,,9,19
25JUN2020,39,UFU,,16,12
25MAY2020,39,UFU,,14,10
25NOV2020,39,UFU,,0,10
25OCT2020,39,UFU,,3,10
25SEP2020,39,UFU,,19,12
26AUG2020,39,UFU,,3,10
26JUL2020,39,UFU,,15,10
26JUN2020,39,UFU,,17,20
26MAY2020,39,UFU,,23,6
26NOV2020,39,UFU,,0,4
26OCT2020,39,UFU,,4,9
26SEP2020,39,UFU,,11,19
27AUG2020,39,UFU,,18,18
27JUL2020,39,UFU,,14,14
27JUN2020,39,UFU,,8,12
27MAY2020,39,UFU,,6,9
27NOV2020,39,UFU,,0,2
27OCT2020,39,UFU,,15,5
27SEP2020,39,UFU,,7,12
28AUG2020,39,UFU,,16,11
28JUL2020,39,UFU,,15,26
28JUN2020,39,UFU,,11,15
28MAY2020,39,UFU,,14,6
28OCT2020,39,UFU,,10,15
28SEP2020,39,UFU,,24,13
29AUG2020,39,UFU,,17,25
29JUL2020,39,UFU,,13,17
29JUN2020,39,UFU,,12,20
29MAY2020,39,UFU,,0,3
29OCT2020,39,UFU,,11,14
29SEP2020,39,UFU,,6,21
30AUG2020,39,UFU,,17,13
30JUL2020,39,UFU,,18,13
30JUN2020,39,UFU,,17,9
30MAY2020,39,UFU,,4,5
30OCT2020,39,UFU,,5,15
30SEP2020,39,UFU,,26,6
31AUG2020,39,UFU,,16,18
31JUL2020,39,UFU,,6,17
31MAY2020,39,UFU,,3,6
31OCT2020,39,UFU,,13,6
01JUN2020,4,Repatriados,,0,1
01MAY2020,4,Repatriados,,13,2
02JUN2020,4,Repatriados,,0,5
02MAY2020,4,Repatriados,,1,24
03JUN2020,4,Repatriados,,0,1
04MAY2020,4,Repatriados,,42,0
05MAY2020,4,Repatriados,,0,25
06MAY2020,4,Repatriados,,0,2
07MAY2020,4,Repatriados,,5,0
08MAY2020,4,Repatriados,,38,9
09MAY2020,4,Repatriados,,0,3
11MAY2020,4,Repatriados,,0,34
12MAY2020,4,Repatriados,,1,11
13MAY2020,4,Repatriados,,24,3
15MAY2020,4,Repatriados,,0,32
16APR2020,4,Repatriados,,3,0
16MAY2020,4,Repatriados,,0,2
17MAY2020,4,Repatriados,,0,1
18MAY2020,4,Repatriados,,0,1
19MAY2020,4,Repatriados,,0,1
20MAY2020,4,Repatriados,,0,27
21MAY2020,4,Repatriados,,55,0
22APR2020,4,Repatriados,,2,3
22MAY2020,4,Repatriados,,1,2
23APR2020,4,Repatriados,,1,0
23MAY2020,4,Repatriados,,0,7
26APR2020,4,Repatriados,,23,1
28APR2020,4,Repatriados,,29,0
29MAY2020,4,Repatriados,,0,1
30APR2020,4,Repatriados,,0,1
31MAY2020,4,Repatriados,,0,39
01AUG2020,4,UFU,,9,13
01JUL2020,4,UFU,,40,10
01JUN2020,4,UFU,,6,3
01OCT2020,4,UFU,,6,7
01SEP2020,4,UFU,,4,4
02AUG2020,4,UFU,,9,11
02JUL2020,4,UFU,,13,11
02JUN2020,4,UFU,,22,16
02OCT2020,4,UFU,,1,7
02SEP2020,4,UFU,,12,0
03AUG2020,4,UFU,,13,18
03JUL2020,4,UFU,,0,8
03JUN2020,4,UFU,,35,10
03OCT2020,4,UFU,,0,9
03SEP2020,4,UFU,,5,7
04AUG2020,4,UFU,,8,3
04JUL2020,4,UFU,,14,6
04JUN2020,4,UFU,,11,2
04NOV2020,4,UFU,,0,4
04OCT2020,4,UFU,,6,4
04SEP2020,4,UFU,,12,1
05AUG2020,4,UFU,,2,10
05JUL2020,4,UFU,,0,20
05JUN2020,4,UFU,,5,11
05OCT2020,4,UFU,,12,7
05SEP2020,4,UFU,,13,17
06AUG2020,4,UFU,,9,11
06JUL2020,4,UFU,,1,37
06JUN2020,4,UFU,,39,12
06OCT2020,4,UFU,,3,11
06SEP2020,4,UFU,,11,1
07AUG2020,4,UFU,,7,7
07JUL2020,4,UFU,,12,4
07JUN2020,4,UFU,,22,4
07OCT2020,4,UFU,,11,5
07SEP2020,4,UFU,,6,7
08AUG2020,4,UFU,,26,26
08JUL2020,4,UFU,,26,8
08JUN2020,4,UFU,,13,11
08OCT2020,4,UFU,,29,2
08SEP2020,4,UFU,,6,8
09AUG2020,4,UFU,,10,8
09JUL2020,4,UFU,,7,21
09JUN2020,4,UFU,,11,10
09OCT2020,4,UFU,,0,11
09SEP2020,4,UFU,,8,7
10AUG2020,4,UFU,,13,15
10JUL2020,4,UFU,,7,14
10JUN2020,4,UFU,,0,3
10OCT2020,4,UFU,,6,7
10SEP2020,4,UFU,,5,12
11AUG2020,4,UFU,,8,11
11JUL2020,4,UFU,,0,20
11JUN2020,4,UFU,,0,11
11OCT2020,4,UFU,,4,1
11SEP2020,4,UFU,,3,12
12AUG2020,4,UFU,,15,6
12JUL2020,4,UFU,,0,17
12JUN2020,4,UFU,,8,25
12OCT2020,4,UFU,,3,7
12SEP2020,4,UFU,,12,11
13AUG2020,4,UFU,,21,25
13JUL2020,4,UFU,,2,2
13JUN2020,4,UFU,,33,26
13OCT2020,4,UFU,,4,4
13SEP2020,4,UFU,,5,9
14AUG2020,4,UFU,,12,5
14JUL2020,4,UFU,,0,9
14JUN2020,4,UFU,,22,14
14OCT2020,4,UFU,,6,7
14SEP2020,4,UFU,,14,11
15AUG2020,4,UFU,,2,9
15JUL2020,4,UFU,,1,16
15JUN2020,4,UFU,,24,7
15OCT2020,4,UFU,,6,9
15SEP2020,4,UFU,,3,8
16AUG2020,4,UFU,,2,11
16JUL2020,4,UFU,,26,3
16JUN2020,4,UFU,,14,39
16OCT2020,4,UFU,,2,6
16SEP2020,4,UFU,,3,9
17AUG2020,4,UFU,,6,12
17JUL2020,4,UFU,,25,10
17JUN2020,4,UFU,,15,26
17OCT2020,4,UFU,,17,14
17SEP2020,4,UFU,,10,3
18AUG2020,4,UFU,,12,23
18JUL2020,4,UFU,,1,20
18JUN2020,4,UFU,,42,6
18OCT2020,4,UFU,,7,26
18SEP2020,4,UFU,,17,8
19AUG2020,4,UFU,,1,10
19JUL2020,4,UFU,,0,5
19JUN2020,4,UFU,,24,4
19OCT2020,4,UFU,,19,5
19SEP2020,4,UFU,,4,12
20AUG2020,4,UFU,,10,7
20JUL2020,4,UFU,,37,18
20JUN2020,4,UFU,,11,8
20MAY2020,4,UFU,,56,0
20OCT2020,4,UFU,,3,2
20SEP2020,4,UFU,,17,2
21AUG2020,4,UFU,,24,8
21JUL2020,4,UFU,,24,9
21JUN2020,4,UFU,,3,15
21MAY2020,4,UFU,,0,1
21OCT2020,4,UFU,,10,2
21SEP2020,4,UFU,,2,3
22AUG2020,4,UFU,,5,14
22JUL2020,4,UFU,,14,6
22JUN2020,4,UFU,,15,5
22MAY2020,4,UFU,,0,6
22OCT2020,4,UFU,,2,10
22SEP2020,4,UFU,,3,7
23AUG2020,4,UFU,,0,13
23JUL2020,4,UFU,,13,7
23JUN2020,4,UFU,,16,21
23MAY2020,4,UFU,,21,2
23OCT2020,4,UFU,,0,4
23SEP2020,4,UFU,,10,7
24AUG2020,4,UFU,,0,8
24JUL2020,4,UFU,,22,6
24JUN2020,4,UFU,,5,25
24MAY2020,4,UFU,,11,2
24OCT2020,4,UFU,,0,4
24SEP2020,4,UFU,,7,12
25AUG2020,4,UFU,,0,11
25JUL2020,4,UFU,,4,5
25JUN2020,4,UFU,,32,16
25MAY2020,4,UFU,,0,2
25OCT2020,4,UFU,,5,3
25SEP2020,4,UFU,,6,8
26AUG2020,4,UFU,,0,3
26JUL2020,4,UFU,,10,18
26JUN2020,4,UFU,,24,9
26MAY2020,4,UFU,,2,0
26SEP2020,4,UFU,,5,9
27JUL2020,4,UFU,,16,20
27JUN2020,4,UFU,,0,26
27MAY2020,4,UFU,,9,2
27OCT2020,4,UFU,,5,10
27SEP2020,4,UFU,,9,4
28AUG2020,4,UFU,,15,7
28JUL2020,4,UFU,,3,14
28JUN2020,4,UFU,,7,27
28MAY2020,4,UFU,,7,3
28OCT2020,4,UFU,,0,9
28SEP2020,4,UFU,,12,12
29AUG2020,4,UFU,,22,4
29JUL2020,4,UFU,,41,5
29JUN2020,4,UFU,,36,24
29MAY2020,4,UFU,,3,1
29OCT2020,4,UFU,,0,14
29SEP2020,4,UFU,,5,7
30AUG2020,4,UFU,,0,15
30JUL2020,4,UFU,,6,30
30JUN2020,4,UFU,,1,12
30MAY2020,4,UFU,,2,39
30OCT2020,4,UFU,,0,1
30SEP2020,4,UFU,,15,15
31AUG2020,4,UFU,,10,15
31JUL2020,4,UFU,,22,26
31MAY2020,4,UFU,,9,7
31OCT2020,4,UFU,,0,3
01MAY2020,4,Repatriados,F,0,3
07MAY2020,4,Repatriados,F,0,2
14APR2020,4,Repatriados,F,2,0
15APR2020,4,Repatriados,F,0,2
16APR2020,4,Repatriados,F,34,0
19APR2020,4,Repatriados,F,0,5
22APR2020,4,Repatriados,F,7,28
23APR2020,4,Repatriados,F,15,0
24APR2020,4,Repatriados,F,0,1
30APR2020,4,Repatriados,F,0,17
01MAY2020,4,Repatriados,M,0,1
07MAY2020,4,Repatriados,M,2,3
12APR2020,4,Repatriados,M,2,0
14APR2020,4,Repatriados,M,2,2
15APR2020,4,Repatriados,M,0,2
15MAY2020,4,Repatriados,M,0,2
16APR2020,4,Repatriados,M,29,0
19APR2020,4,Repatriados,M,0,2
22APR2020,4,Repatriados,M,6,25
23APR2020,4,Repatriados,M,12,0
24APR2020,4,Repatriados,M,0,2
26APR2020,4,Repatriados,M,0,2
30APR2020,4,Repatriados,M,0,12
01AUG2020,41,UFU,,0,7
01JUL2020,41,UFU,,4,13
01JUN2020,41,UFU,,6,7
01OCT2020,41,UFU,,0,2
01SEP2020,41,UFU,,6,7
02AUG2020,41,UFU,,8,4
02JUL2020,41,UFU,,29,5
02JUN2020,41,UFU,,7,2
02SEP2020,41,UFU,,7,6
03AUG2020,41,UFU,,3,14
03JUL2020,41,UFU,,1,9
03JUN2020,41,UFU,,0,13
03OCT2020,41,UFU,,0,2
03SEP2020,41,UFU,,8,4
04AUG2020,41,UFU,,14,2
04JUL2020,41,UFU,,0,3
04JUN2020,41,UFU,,15,4
04OCT2020,41,UFU,,0,1
04SEP2020,41,UFU,,1,12
05AUG2020,41,UFU,,11,7
05JUL2020,41,UFU,,0,8
05JUN2020,41,UFU,,2,19
05OCT2020,41,UFU,,0,8
05SEP2020,41,UFU,,6,9
06AUG2020,41,UFU,,4,6
06JUL2020,41,UFU,,17,1
06JUN2020,41,UFU,,0,8
06SEP2020,41,UFU,,10,9
07AUG2020,41,UFU,,1,10
07JUL2020,41,UFU,,1,9
07JUN2020,41,UFU,,13,11
07OCT2020,41,UFU,,0,5
07SEP2020,41,UFU,,3,1
08AUG2020,41,UFU,,7,10
08JUL2020,41,UFU,,3,5
08JUN2020,41,UFU,,24,3
08OCT2020,41,UFU,,0,3
08SEP2020,41,UFU,,7,8
09AUG2020,41,UFU,,6,7
09JUL2020,41,UFU,,8,4
09JUN2020,41,UFU,,0,10
09SEP2020,41,UFU,,6,10
10AUG2020,41,UFU,,3,6
10JUL2020,41,UFU,,3,4
10JUN2020,41,UFU,,13,12
10SEP2020,41,UFU,,7,5
11AUG2020,41,UFU,,8,7
11JUL2020,41,UFU,,12,3
11JUN2020,41,UFU,,11,9
11SEP2020,41,UFU,,6,5
12AUG2020,41,UFU,,3,4
12JUL2020,41,UFU,,11,8
12JUN2020,41,UFU,,9,12
12SEP2020,41,UFU,,0,7
13AUG2020,41,UFU,,4,3
13JUL2020,41,UFU,,2,24
13JUN2020,41,UFU,,8,6
13SEP2020,41,UFU,,12,4
14AUG2020,41,UFU,,3,7
14JUL2020,41,UFU,,6,1
14JUN2020,41,UFU,,4,8
14MAY2020,41,UFU,,24,0
14SEP2020,41,UFU,,2,4
15AUG2020,41,UFU,,2,11
15JUL2020,41,UFU,,4,3
15JUN2020,41,UFU,,0,53
15MAY2020,41,UFU,,22,1
15SEP2020,41,UFU,,4,4
16AUG2020,41,UFU,,10,4
16JUL2020,41,UFU,,4,8
16MAY2020,41,UFU,,12,0
16SEP2020,41,UFU,,1,3
17AUG2020,41,UFU,,2,4
17JUL2020,41,UFU,,20,1
17MAY2020,41,UFU,,4,11
17SEP2020,41,UFU,,0,3
18AUG2020,41,UFU,,6,5
18JUL2020,41,UFU,,0,6
18MAY2020,41,UFU,,12,1
18SEP2020,41,UFU,,5,1
19AUG2020,41,UFU,,3,4
19JUL2020,41,UFU,,1,11
19MAY2020,41,UFU,,7,3
19SEP2020,41,UFU,,0,3
20AUG2020,41,UFU,,0,4
20JUL2020,41,UFU,,13,4
20JUN2020,41,UFU,,30,0
20MAY2020,41,UFU,,9,3
20SEP2020,41,UFU,,2,5
21AUG2020,41,UFU,,9,4
21JUL2020,41,UFU,,6,5
21JUN2020,41,UFU,,21,2
21MAY2020,41,UFU,,0,1
21SEP2020,41,UFU,,10,3
22AUG2020,41,UFU,,5,3
22JUL2020,41,UFU,,2,17
22JUN2020,41,UFU,,12,14
22MAY2020,41,UFU,,1,6
22SEP2020,41,UFU,,0,5
23AUG2020,41,UFU,,1,8
23JUL2020,41,UFU,,10,2
23JUN2020,41,UFU,,0,5
23MAY2020,41,UFU,,3,4
23SEP2020,41,UFU,,8,8
24AUG2020,41,UFU,,8,2
24JUL2020,41,UFU,,6,10
24JUN2020,41,UFU,,11,3
24MAY2020,41,UFU,,1,10
24SEP2020,41,UFU,,2,3
25AUG2020,41,UFU,,8,8
25JUL2020,41,UFU,,7,7
25JUN2020,41,UFU,,6,4
25MAY2020,41,UFU,,4,19
25SEP2020,41,UFU,,7,4
26AUG2020,41,UFU,,16,1
26JUL2020,41,UFU,,13,2
26JUN2020,41,UFU,,2,1
26MAY2020,41,UFU,,13,5
26SEP2020,41,UFU,,5,3
27AUG2020,41,UFU,,7,8
27JUL2020,41,UFU,,8,5
27JUN2020,41,UFU,,2,7
27MAY2020,41,UFU,,20,8
27SEP2020,41,UFU,,0,2
28AUG2020,41,UFU,,9,12
28JUL2020,41,UFU,,5,14
28JUN2020,41,UFU,,5,9
28MAY2020,41,UFU,,18,21
28SEP2020,41,UFU,,10,6
29AUG2020,41,UFU,,2,0
29JUL2020,41,UFU,,15,3
29JUN2020,41,UFU,,8,1
29MAY2020,41,UFU,,14,4
29SEP2020,41,UFU,,0,3
30AUG2020,41,UFU,,3,4
30JUL2020,41,UFU,,2,3
30JUN2020,41,UFU,,5,18
30MAY2020,41,UFU,,2,13
30SEP2020,41,UFU,,5,3
31AUG2020,41,UFU,,8,15
31JUL2020,41,UFU,,5,10
31MAY2020,41,UFU,,13,4
15MAY2020,42,N/A,,28,0
16MAY2020,42,N/A,,0,7
18MAY2020,42,N/A,,0,1
19MAY2020,42,N/A,,0,5
22MAY2020,42,N/A,,0,3
23MAY2020,42,N/A,,0,1
25MAY2020,42,N/A,,0,4
26MAY2020,42,N/A,,0,6
27MAY2020,42,N/A,,0,1
01AUG2020,42,UFU,,9,2
01JUL2020,42,UFU,,6,3
01JUN2020,42,UFU,,1,1
01SEP2020,42,UFU,,5,5
02AUG2020,42,UFU,,0,2
02JUL2020,42,UFU,,18,15
02JUN2020,42,UFU,,0,5
02SEP2020,42,UFU,,11,10
03AUG2020,42,UFU,,7,3
03JUN2020,42,UFU,,10,2
03SEP2020,42,UFU,,5,10
04AUG2020,42,UFU,,3,4
04JUL2020,42,UFU,,0,4
04SEP2020,42,UFU,,0,9
05AUG2020,42,UFU,,8,8
05JUL2020,42,UFU,,12,11
05JUN2020,42,UFU,,0,4
05SEP2020,42,UFU,,4,8
06AUG2020,42,UFU,,8,13
06JUL2020,42,UFU,,7,11
06JUN2020,42,UFU,,4,12
06SEP2020,42,UFU,,8,10
07AUG2020,42,UFU,,11,16
07JUL2020,42,UFU,,11,7
07JUN2020,42,UFU,,3,11
07SEP2020,42,UFU,,8,6
08AUG2020,42,UFU,,0,7
08JUL2020,42,UFU,,8,3
08JUN2020,42,UFU,,7,5
08SEP2020,42,UFU,,8,13
09AUG2020,42,UFU,,7,13
09JUL2020,42,UFU,,3,12
09JUN2020,42,UFU,,6,6
09SEP2020,42,UFU,,6,11
10AUG2020,42,UFU,,14,5
10JUL2020,42,UFU,,13,9
10JUN2020,42,UFU,,0,2
10SEP2020,42,UFU,,5,5
11AUG2020,42,UFU,,11,11
11JUL2020,42,UFU,,6,10
11JUN2020,42,UFU,,12,1
11SEP2020,42,UFU,,4,4
12AUG2020,42,UFU,,4,12
12JUL2020,42,UFU,,2,4
12JUN2020,42,UFU,,10,1
12SEP2020,42,UFU,,9,5
13AUG2020,42,UFU,,0,3
13JUL2020,42,UFU,,6,13
13JUN2020,42,UFU,,7,11
13SEP2020,42,UFU,,1,7
14AUG2020,42,UFU,,12,7
14JUL2020,42,UFU,,7,7
14JUN2020,42,UFU,,3,4
14SEP2020,42,UFU,,0,3
15AUG2020,42,UFU,,0,8
15JUL2020,42,UFU,,6,9
15JUN2020,42,UFU,,11,6
15SEP2020,42,UFU,,9,7
16AUG2020,42,UFU,,10,4
16JUL2020,42,UFU,,17,10
16JUN2020,42,UFU,,11,1
16MAY2020,42,UFU,,12,0
16SEP2020,42,UFU,,12,3
17AUG2020,42,UFU,,4,8
17JUL2020,42,UFU,,3,13
17JUN2020,42,UFU,,4,11
17MAY2020,42,UFU,,2,0
17SEP2020,42,UFU,,0,11
18AUG2020,42,UFU,,7,4
18JUL2020,42,UFU,,5,9
18JUN2020,42,UFU,,12,3
18MAY2020,42,UFU,,8,0
18SEP2020,42,UFU,,0,2
19AUG2020,42,UFU,,6,13
19JUL2020,42,UFU,,13,5
19JUN2020,42,UFU,,6,10
19MAY2020,42,UFU,,8,3
19SEP2020,42,UFU,,0,1
20AUG2020,42,UFU,,9,11
20JUL2020,42,UFU,,22,0
20JUN2020,42,UFU,,4,1
20MAY2020,42,UFU,,3,1
21AUG2020,42,UFU,,6,7
21JUL2020,42,UFU,,6,7
21JUN2020,42,UFU,,0,6
21MAY2020,42,UFU,,3,2
22AUG2020,42,UFU,,4,1
22JUL2020,42,UFU,,7,5
22JUN2020,42,UFU,,12,9
22MAY2020,42,UFU,,0,3
22SEP2020,42,UFU,,0,5
23AUG2020,42,UFU,,11,0
23JUL2020,42,UFU,,7,11
23JUN2020,42,UFU,,6,5
23MAY2020,42,UFU,,6,2
23SEP2020,42,UFU,,0,1
24AUG2020,42,UFU,,4,13
24JUL2020,42,UFU,,6,3
24JUN2020,42,UFU,,0,4
24SEP2020,42,UFU,,0,4
25AUG2020,42,UFU,,6,2
25JUL2020,42,UFU,,1,5
25JUN2020,42,UFU,,16,11
25MAY2020,42,UFU,,0,2
25SEP2020,42,UFU,,0,4
26AUG2020,42,UFU,,9,8
26JUL2020,42,UFU,,1,9
26JUN2020,42,UFU,,10,14
26MAY2020,42,UFU,,5,12
27AUG2020,42,UFU,,13,2
27JUL2020,42,UFU,,15,12
27JUN2020,42,UFU,,14,16
27MAY2020,42,UFU,,19,6
28AUG2020,42,UFU,,5,8
28JUL2020,42,UFU,,11,14
28JUN2020,42,UFU,,3,11
28MAY2020,42,UFU,,14,9
29AUG2020,42,UFU,,8,1
29JUL2020,42,UFU,,18,12
29JUN2020,42,UFU,,19,11
29MAY2020,42,UFU,,5,11
30AUG2020,42,UFU,,7,10
30JUL2020,42,UFU,,15,15
30JUN2020,42,UFU,,10,5
30MAY2020,42,UFU,,8,3
31AUG2020,42,UFU,,0,1
31JUL2020,42,UFU,,5,7
31MAY2020,42,UFU,,1,1
01AUG2020,43,UFU,,0,11
01DEC2020,43,UFU,,5,19
01FEB2021,43,UFU,,0,2
01JUL2020,43,UFU,,4,11
01JUN2020,43,UFU,,0,17
01NOV2020,43,UFU,,0,2
01OCT2020,43,UFU,,18,9
01SEP2020,43,UFU,,22,3
02AUG2020,43,UFU,,11,7
02DEC2020,43,UFU,,12,8
02FEB2021,43,UFU,,7,0
02JUL2020,43,UFU,,0,5
02JUN2020,43,UFU,,18,3
02NOV2020,43,UFU,,0,3
02OCT2020,43,UFU,,0,5
02SEP2020,43,UFU,,0,8
03AUG2020,43,UFU,,0,1
03DEC2020,43,UFU,,3,17
03FEB2021,43,UFU,,0,2
